,col 0,,col a,col b,col c,col d,col e,col f,RTC,col g,col h
4568,1.268888889,8450.8,2.347444444,1:16:08.000,4.0519,6994.000,8879.400,33760.100,01/09/2021 21:52:15,28339.0,24.577
4569,1.269166667,8452.65,2.347958333,1:16:09.000,4.0519,6994.000,8881.300,33768.000,01/09/2021 21:52:16,28339.0,24.577
4570,1.269444444,8454.5,2.348472222,1:16:10.000,4.0522,6987.800,8883.200,33775.900,01/09/2021 21:52:17,28316.0,24.578
4571,1.269722222,8456.35,2.348986111,1:16:11.000,4.0522,6994.000,8885.200,33783.700,01/09/2021 21:52:18,28341.1,24.579
4572,1.27,8458.2,2.3495,1:16:12.000,4.0522,6987.800,8887.100,33791.600,01/09/2021 21:52:19,28316.0,24.581
4573,1.270277778,8460.05,2.350013889,1:16:13.000,4.0522,6994.000,8889.100,33799.500,01/09/2021 21:52:20,28341.1,24.581
4574,1.270555556,8461.9,2.350527778,1:16:14.000,4.0525,6994.000,8891.000,33807.400,01/09/2021 21:52:21,28343.2,24.581
4575,1.270833333,8463.75,2.351041667,1:16:15.000,4.0525,6994.000,8893.000,33815.200,01/09/2021 21:52:22,28343.2,24.581
4576,1.271111111,8465.6,2.351555556,1:16:16.000,4.0528,6994.000,8894.900,33823.100,01/09/2021 21:52:23,28345.3,24.581
4577,1.271388889,8467.45,2.352069444,1:16:17.000,4.0528,6987.800,8896.800,33831.000,01/09/2021 21:52:24,28320.2,24.58
4578,1.271666667,8469.3,2.352583333,1:16:18.000,4.0528,6994.000,8898.800,33838.900,01/09/2021 21:52:25,28345.3,24.579
4579,1.271944444,8471.15,2.353097222,1:16:19.000,4.0528,6987.800,8900.700,33846.700,01/09/2021 21:52:26,28320.2,24.577
4580,1.272222222,8473,2.353611111,1:16:20.000,4.0531,6994.000,8902.700,33854.600,01/09/2021 21:52:27,28347.4,24.578
4581,1.2725,8474.85,2.354125,1:16:21.000,4.0531,6994.000,8904.600,33862.500,01/09/2021 21:52:28,28347.4,24.577
4582,1.272777778,8476.7,2.354638889,1:16:22.000,4.0531,6994.000,8906.600,33870.300,01/09/2021 21:52:29,28347.4,24.574
4583,1.273055556,8478.55,2.355152778,1:16:23.000,4.0531,6994.000,8908.500,33878.200,01/09/2021 21:52:30,28347.4,24.573
4584,1.273333333,8480.4,2.355666667,1:16:24.000,4.0535,6994.000,8910.400,33886.100,01/09/2021 21:52:31,28350.2,24.573
4585,1.273611111,8482.25,2.356180556,1:16:25.000,4.0535,6994.000,8912.400,33894.000,01/09/2021 21:52:32,28350.2,24.575
4586,1.273888889,8484.1,2.356694444,1:16:26.000,4.0535,6994.000,8914.300,33901.800,01/09/2021 21:52:33,28350.2,24.575
4587,1.274166667,8485.95,2.357208333,1:16:27.000,4.0538,6994.000,8916.300,33909.700,01/09/2021 21:52:34,28352.3,24.576
4588,1.274444444,8487.8,2.357722222,1:16:28.000,4.0538,6994.000,8918.200,33917.600,01/09/2021 21:52:35,28352.3,24.575
4589,1.274722222,8489.65,2.358236111,1:16:29.000,4.0538,6994.000,8920.200,33925.500,01/09/2021 21:52:36,28352.3,24.575
4590,1.275,8491.5,2.35875,1:16:30.000,4.0541,6994.000,8922.100,33933.300,01/09/2021 21:52:37,28354.4,24.575
4591,1.275277778,8493.35,2.359263889,1:16:31.000,4.0541,6994.000,8924.000,33941.200,01/09/2021 21:52:38,28354.4,24.576
4592,1.275555556,8495.2,2.359777778,1:16:32.000,4.0541,6994.000,8926.000,33949.100,01/09/2021 21:52:39,28354.4,24.574
4593,1.275833333,8497.05,2.360291667,1:16:33.000,4.0544,6994.000,8927.900,33957.000,01/09/2021 21:52:40,28356.5,24.571
4594,1.276111111,8498.9,2.360805556,1:16:34.000,4.0544,6994.000,8929.900,33964.800,01/09/2021 21:52:41,28356.5,24.571
4595,1.276388889,8500.75,2.361319444,1:16:35.000,4.0544,6994.000,8931.800,33972.700,01/09/2021 21:52:42,28356.5,24.571
4596,1.276666667,8502.6,2.361833333,1:16:36.000,4.0547,6994.000,8933.800,33980.600,01/09/2021 21:52:43,28358.6,24.57
4597,1.276944444,8504.45,2.362347222,1:16:37.000,4.0547,6987.800,8935.700,33988.500,01/09/2021 21:52:44,28333.4,24.567
4598,1.277222222,8506.3,2.362861111,1:16:38.000,4.0547,6994.000,8937.600,33996.300,01/09/2021 21:52:45,28358.6,24.566
4599,1.2775,8508.15,2.363375,1:16:39.000,4.0547,6994.000,8939.600,34004.200,01/09/2021 21:52:46,28358.6,24.564
4600,1.277777778,8510,2.363888889,1:16:40.000,4.0550,6994.000,8941.500,34012.100,01/09/2021 21:52:47,28360.7,24.562
4601,1.278055556,8511.85,2.364402778,1:16:41.000,4.0550,6994.000,8943.500,34020.000,01/09/2021 21:52:48,28360.7,24.561
4602,1.278333333,8513.7,2.364916667,1:16:42.000,4.0550,6994.000,8945.400,34027.900,01/09/2021 21:52:49,28360.7,24.559
4603,1.278611111,8515.55,2.365430556,1:16:43.000,4.0550,6994.000,8947.400,34035.700,01/09/2021 21:52:50,28360.7,24.555
4604,1.278888889,8517.4,2.365944444,1:16:44.000,4.0553,6994.000,8949.300,34043.600,01/09/2021 21:52:51,28362.8,24.552
4605,1.279166667,8519.25,2.366458333,1:16:45.000,4.0553,6994.000,8951.200,34051.500,01/09/2021 21:52:52,28362.8,24.548
4606,1.279444444,8521.1,2.366972222,1:16:46.000,4.0553,6994.000,8953.200,34059.400,01/09/2021 21:52:53,28362.8,24.545
4607,1.279722222,8522.95,2.367486111,1:16:47.000,4.0556,6994.000,8955.100,34067.200,01/09/2021 21:52:54,28364.9,24.543
4608,1.28,8524.8,2.368,1:16:48.000,4.0556,6994.000,8957.100,34075.100,01/09/2021 21:52:55,28364.9,24.541
4609,1.280277778,8526.65,2.368513889,1:16:49.000,4.0556,6987.800,8959.000,34083.000,01/09/2021 21:52:56,28339.7,24.541
4610,1.280555556,8528.5,2.369027778,1:16:50.000,4.0559,6994.000,8960.900,34090.900,01/09/2021 21:52:57,28367.0,24.54
4611,1.280833333,8530.35,2.369541667,1:16:51.000,4.0559,6994.000,8962.900,34098.800,01/09/2021 21:52:58,28367.0,24.54
4612,1.281111111,8532.2,2.370055556,1:16:52.000,4.0559,6994.000,8964.800,34106.600,01/09/2021 21:52:59,28367.0,24.541
4613,1.281388889,8534.05,2.370569444,1:16:53.000,4.0559,6994.000,8966.800,34114.500,01/09/2021 21:53:00,28367.0,24.542
4614,1.281666667,8535.9,2.371083333,1:16:54.000,4.0562,6994.000,8968.700,34122.400,01/09/2021 21:53:01,28369.1,24.542
4615,1.281944444,8537.75,2.371597222,1:16:55.000,4.0562,6994.000,8970.700,34130.300,01/09/2021 21:53:02,28369.1,24.542
4616,1.282222222,8539.6,2.372111111,1:16:56.000,4.0562,6994.000,8972.600,34138.200,01/09/2021 21:53:03,28369.1,24.54
4617,1.2825,8541.45,2.372625,1:16:57.000,4.0562,6994.000,8974.500,34146.000,01/09/2021 21:53:04,28369.1,24.537
4618,1.282777778,8543.3,2.373138889,1:16:58.000,4.0566,6994.000,8976.500,34153.900,01/09/2021 21:53:05,28371.9,24.536
4619,1.283055556,8545.15,2.373652778,1:16:59.000,4.0566,6994.000,8978.400,34161.800,01/09/2021 21:53:06,28371.9,24.536
4620,1.283333333,8547,2.374166667,1:17:00.000,4.0569,6994.000,8980.400,34169.700,01/09/2021 21:53:07,28374.0,24.536
4621,1.283611111,8548.85,2.374680556,1:17:01.000,4.0569,6994.000,8982.300,34177.600,01/09/2021 21:53:08,28374.0,24.536
4622,1.283888889,8550.7,2.375194444,1:17:02.000,4.0569,6994.000,8984.300,34185.400,01/09/2021 21:53:09,28374.0,24.536
4623,1.284166667,8552.55,2.375708333,1:17:03.000,4.0572,6994.000,8986.200,34193.300,01/09/2021 21:53:10,28376.1,24.534
4624,1.284444444,8554.4,2.376222222,1:17:04.000,4.0572,6994.000,8988.100,34201.200,01/09/2021 21:53:11,28376.1,24.53
4625,1.284722222,8556.25,2.376736111,1:17:05.000,4.0572,6994.000,8990.100,34209.100,01/09/2021 21:53:12,28376.1,24.527
4626,1.285,8558.1,2.37725,1:17:06.000,4.0572,6994.000,8992.000,34217.000,01/09/2021 21:53:13,28376.1,24.528
4627,1.285277778,8559.95,2.377763889,1:17:07.000,4.0575,6994.000,8994.000,34224.900,01/09/2021 21:53:14,28378.2,24.529
4628,1.285555556,8561.8,2.378277778,1:17:08.000,4.0575,6994.000,8995.900,34232.700,01/09/2021 21:53:15,28378.2,24.531
4629,1.285833333,8563.65,2.378791667,1:17:09.000,4.0575,6994.000,8997.900,34240.600,01/09/2021 21:53:16,28378.2,24.532
4630,1.286111111,8565.5,2.379305556,1:17:10.000,4.0581,6994.000,8999.800,34248.500,01/09/2021 21:53:17,28382.4,24.532
4631,1.286388889,8567.35,2.379819444,1:17:11.000,4.0581,6987.800,9001.700,34256.400,01/09/2021 21:53:18,28357.2,24.532
4632,1.286666667,8569.2,2.380333333,1:17:12.000,4.0581,6994.000,9003.700,34264.300,01/09/2021 21:53:19,28382.4,24.531
4633,1.286944444,8571.05,2.380847222,1:17:13.000,4.0581,6994.000,9005.600,34272.100,01/09/2021 21:53:20,28382.4,24.529
4634,1.287222222,8572.9,2.381361111,1:17:14.000,4.0584,6987.800,9007.600,34280.000,01/09/2021 21:53:21,28359.3,24.527
4635,1.2875,8574.75,2.381875,1:17:15.000,4.0584,6994.000,9009.500,34287.900,01/09/2021 21:53:22,28384.4,24.527
4636,1.287777778,8576.6,2.382388889,1:17:16.000,4.0584,6987.800,9011.500,34295.800,01/09/2021 21:53:23,28359.3,24.527
4637,1.288055556,8578.45,2.382902778,1:17:17.000,4.0587,6994.000,9013.400,34303.700,01/09/2021 21:53:24,28386.5,24.526
4638,1.288333333,8580.3,2.383416667,1:17:18.000,4.0587,6994.000,9015.300,34311.600,01/09/2021 21:53:25,28386.5,24.524
4639,1.288611111,8582.15,2.383930556,1:17:19.000,4.0587,6994.000,9017.300,34319.400,01/09/2021 21:53:26,28386.5,24.523
4640,1.288888889,8584,2.384444444,1:17:20.000,4.0590,6994.000,9019.200,34327.300,01/09/2021 21:53:27,28388.6,24.524
4641,1.289166667,8585.85,2.384958333,1:17:21.000,4.0590,6994.000,9021.200,34335.200,01/09/2021 21:53:28,28388.6,24.523
4642,1.289444444,8587.7,2.385472222,1:17:22.000,4.0590,6994.000,9023.100,34343.100,01/09/2021 21:53:29,28388.6,24.523
4643,1.289722222,8589.55,2.385986111,1:17:23.000,4.0593,6987.800,9025.100,34351.000,01/09/2021 21:53:30,28365.6,24.522
4644,1.29,8591.4,2.3865,1:17:24.000,4.0593,6994.000,9027.000,34358.900,01/09/2021 21:53:31,28390.7,24.519
4645,1.290277778,8593.25,2.387013889,1:17:25.000,4.0593,6994.000,9028.900,34366.800,01/09/2021 21:53:32,28390.7,24.52
4646,1.290555556,8595.1,2.387527778,1:17:26.000,4.0597,6987.800,9030.900,34374.600,01/09/2021 21:53:33,28368.4,24.522
4647,1.290833333,8596.95,2.388041667,1:17:27.000,4.0597,6994.000,9032.800,34382.500,01/09/2021 21:53:34,28393.5,24.524
4648,1.291111111,8598.8,2.388555556,1:17:28.000,4.0597,6994.000,9034.800,34390.400,01/09/2021 21:53:35,28393.5,24.526
4649,1.291388889,8600.65,2.389069444,1:17:29.000,4.0597,6994.000,9036.700,34398.300,01/09/2021 21:53:36,28393.5,24.526
4650,1.291666667,8602.5,2.389583333,1:17:30.000,4.0600,6994.000,9038.700,34406.200,01/09/2021 21:53:37,28395.6,24.527
4651,1.291944444,8604.35,2.390097222,1:17:31.000,4.0600,6994.000,9040.600,34414.100,01/09/2021 21:53:38,28395.6,24.528
4652,1.292222222,8606.2,2.390611111,1:17:32.000,4.0603,6994.000,9042.500,34422.000,01/09/2021 21:53:39,28397.7,24.527
4653,1.2925,8608.05,2.391125,1:17:33.000,4.0603,6994.000,9044.500,34429.800,01/09/2021 21:53:40,28397.7,24.527
4654,1.292777778,8609.9,2.391638889,1:17:34.000,4.0603,6994.000,9046.400,34437.700,01/09/2021 21:53:41,28397.7,24.53
4655,1.293055556,8611.75,2.392152778,1:17:35.000,4.0603,6987.800,9048.400,34445.600,01/09/2021 21:53:42,28372.6,24.529
4656,1.293333333,8613.6,2.392666667,1:17:36.000,4.0603,6994.000,9050.300,34453.500,01/09/2021 21:53:43,28397.7,24.53
4657,1.293611111,8615.45,2.393180556,1:17:37.000,4.0606,6994.000,9052.200,34461.400,01/09/2021 21:53:44,28399.8,24.531
4658,1.293888889,8617.3,2.393694444,1:17:38.000,4.0606,6994.000,9054.200,34469.300,01/09/2021 21:53:45,28399.8,24.532
4659,1.294166667,8619.15,2.394208333,1:17:39.000,4.0609,6987.800,9056.100,34477.200,01/09/2021 21:53:46,28376.8,24.533
4660,1.294444444,8621,2.394722222,1:17:40.000,4.0609,6994.000,9058.100,34485.100,01/09/2021 21:53:47,28401.9,24.532
4661,1.294722222,8622.85,2.395236111,1:17:41.000,4.0609,6994.000,9060.000,34492.900,01/09/2021 21:53:48,28401.9,24.53
4662,1.295,8624.7,2.39575,1:17:42.000,4.0612,6987.800,9062.000,34500.800,01/09/2021 21:53:49,28378.9,24.529
4663,1.295277778,8626.55,2.396263889,1:17:43.000,4.0612,6987.800,9063.900,34508.700,01/09/2021 21:53:50,28378.9,24.53
4664,1.295555556,8628.4,2.396777778,1:17:44.000,4.0612,6994.000,9065.800,34516.600,01/09/2021 21:53:51,28404.0,24.53
4665,1.295833333,8630.25,2.397291667,1:17:45.000,4.0612,6994.000,9067.800,34524.500,01/09/2021 21:53:52,28404.0,24.53
4666,1.296111111,8632.1,2.397805556,1:17:46.000,4.0615,6994.000,9069.700,34532.400,01/09/2021 21:53:53,28406.1,24.531
4667,1.296388889,8633.95,2.398319444,1:17:47.000,4.0615,6994.000,9071.700,34540.300,01/09/2021 21:53:54,28406.1,24.533
4668,1.296666667,8635.8,2.398833333,1:17:48.000,4.0615,6994.000,9073.600,34548.200,01/09/2021 21:53:55,28406.1,24.534
4669,1.296944444,8637.65,2.399347222,1:17:49.000,4.0618,6994.000,9075.600,34556.100,01/09/2021 21:53:56,28408.2,24.535
4670,1.297222222,8639.5,2.399861111,1:17:50.000,4.0618,6994.000,9077.500,34564.000,01/09/2021 21:53:57,28408.2,24.535
4671,1.2975,8641.35,2.400375,1:17:51.000,4.0618,6994.000,9079.400,34571.800,01/09/2021 21:53:58,28408.2,24.534
4672,1.297777778,8643.2,2.400888889,1:17:52.000,4.0621,6987.800,9081.400,34579.700,01/09/2021 21:53:59,28385.1,24.534
4673,1.298055556,8645.05,2.401402778,1:17:53.000,4.0621,6994.000,9083.300,34587.600,01/09/2021 21:54:00,28410.3,24.534
4674,1.298333333,8646.9,2.401916667,1:17:54.000,4.0625,6994.000,9085.300,34595.500,01/09/2021 21:54:01,28413.1,24.533
4675,1.298611111,8648.75,2.402430556,1:17:55.000,4.0625,6994.000,9087.200,34603.400,01/09/2021 21:54:02,28413.1,24.533
4676,1.298888889,8650.6,2.402944444,1:17:56.000,4.0625,6994.000,9089.200,34611.300,01/09/2021 21:54:03,28413.1,24.534
4677,1.299166667,8652.45,2.403458333,1:17:57.000,4.0625,6994.000,9091.100,34619.200,01/09/2021 21:54:04,28413.1,24.534
4678,1.299444444,8654.3,2.403972222,1:17:58.000,4.0625,6987.800,9093.000,34627.100,01/09/2021 21:54:05,28387.9,24.532
4679,1.299722222,8656.15,2.404486111,1:17:59.000,4.0628,6994.000,9095.000,34635.000,01/09/2021 21:54:06,28415.2,24.53
4680,1.3,8658,2.405,1:18:00.000,4.0628,6994.000,9096.900,34642.900,01/09/2021 21:54:07,28415.2,24.53
4681,1.300277778,8659.85,2.405513889,1:18:01.000,4.0628,6994.000,9098.900,34650.800,01/09/2021 21:54:08,28415.2,24.53
4682,1.300555556,8661.7,2.406027778,1:18:02.000,4.0631,6994.000,9100.800,34658.700,01/09/2021 21:54:09,28417.3,24.531
4683,1.300833333,8663.55,2.406541667,1:18:03.000,4.0631,6987.800,9102.800,34666.500,01/09/2021 21:54:10,28392.1,24.53
4684,1.301111111,8665.4,2.407055556,1:18:04.000,4.0631,6987.800,9104.700,34674.400,01/09/2021 21:54:11,28392.1,24.529
4685,1.301388889,8667.25,2.407569444,1:18:05.000,4.0631,6994.000,9106.600,34682.300,01/09/2021 21:54:12,28417.3,24.529
4686,1.301666667,8669.1,2.408083333,1:18:06.000,4.0634,6987.800,9108.600,34690.200,01/09/2021 21:54:13,28394.2,24.529
4687,1.301944444,8670.95,2.408597222,1:18:07.000,4.0634,6987.800,9110.500,34698.100,01/09/2021 21:54:14,28394.2,24.53
4688,1.302222222,8672.8,2.409111111,1:18:08.000,4.0637,6994.000,9112.500,34706.000,01/09/2021 21:54:15,28421.5,24.53
4689,1.3025,8674.65,2.409625,1:18:09.000,4.0637,6994.000,9114.400,34713.900,01/09/2021 21:54:16,28421.5,24.531
4690,1.302777778,8676.5,2.410138889,1:18:10.000,4.0637,6994.000,9116.400,34721.800,01/09/2021 21:54:17,28421.5,24.533
4691,1.303055556,8678.35,2.410652778,1:18:11.000,4.0640,6987.800,9118.300,34729.700,01/09/2021 21:54:18,28398.4,24.536
4692,1.303333333,8680.2,2.411166667,1:18:12.000,4.0640,6994.000,9120.200,34737.600,01/09/2021 21:54:19,28423.6,24.537
4693,1.303611111,8682.05,2.411680556,1:18:13.000,4.0640,6994.000,9122.200,34745.500,01/09/2021 21:54:20,28423.6,24.538
4694,1.303888889,8683.9,2.412194444,1:18:14.000,4.0643,6994.000,9124.100,34753.400,01/09/2021 21:54:21,28425.7,24.538
4695,1.304166667,8685.75,2.412708333,1:18:15.000,4.0643,6994.000,9126.100,34761.300,01/09/2021 21:54:22,28425.7,24.537
4696,1.304444444,8687.6,2.413222222,1:18:16.000,4.0643,6994.000,9128.000,34769.200,01/09/2021 21:54:23,28425.7,24.539
4697,1.304722222,8689.45,2.413736111,1:18:17.000,4.0646,6994.000,9130.000,34777.100,01/09/2021 21:54:24,28427.8,24.538
4698,1.305,8691.3,2.41425,1:18:18.000,4.0646,6994.000,9131.900,34785.000,01/09/2021 21:54:25,28427.8,24.536
4699,1.305277778,8693.15,2.414763889,1:18:19.000,4.0646,6994.000,9133.800,34792.900,01/09/2021 21:54:26,28427.8,24.535
4700,1.305555556,8695,2.415277778,1:18:20.000,4.0646,6994.000,9135.800,34800.800,01/09/2021 21:54:27,28427.8,24.535
4701,1.305833333,8696.85,2.415791667,1:18:21.000,4.0649,6994.000,9137.700,34808.600,01/09/2021 21:54:28,28429.9,24.536
4702,1.306111111,8698.7,2.416305556,1:18:22.000,4.0649,6994.000,9139.700,34816.500,01/09/2021 21:54:29,28429.9,24.535
4703,1.306388889,8700.55,2.416819444,1:18:23.000,4.0652,6994.000,9141.600,34824.400,01/09/2021 21:54:30,28432.0,24.535
4704,1.306666667,8702.4,2.417333333,1:18:24.000,4.0652,6987.800,9143.600,34832.300,01/09/2021 21:54:31,28406.8,24.533
4705,1.306944444,8704.25,2.417847222,1:18:25.000,4.0652,6987.800,9145.500,34840.200,01/09/2021 21:54:32,28406.8,24.53
4706,1.307222222,8706.1,2.418361111,1:18:26.000,4.0659,6994.000,9147.400,34848.100,01/09/2021 21:54:33,28436.9,24.526
4707,1.3075,8707.95,2.418875,1:18:27.000,4.0659,6994.000,9149.400,34856.000,01/09/2021 21:54:34,28436.9,24.523
4708,1.307777778,8709.8,2.419388889,1:18:28.000,4.0659,6987.800,9151.300,34863.900,01/09/2021 21:54:35,28411.7,24.52
4709,1.308055556,8711.65,2.419902778,1:18:29.000,4.0662,6994.000,9153.300,34871.800,01/09/2021 21:54:36,28439.0,24.519
4710,1.308333333,8713.5,2.420416667,1:18:30.000,4.0662,6994.000,9155.200,34879.700,01/09/2021 21:54:37,28439.0,24.518
4711,1.308611111,8715.35,2.420930556,1:18:31.000,4.0662,6994.000,9157.100,34887.600,01/09/2021 21:54:38,28439.0,24.517
4712,1.308888889,8717.2,2.421444444,1:18:32.000,4.0662,6994.000,9159.100,34895.500,01/09/2021 21:54:39,28439.0,24.517
4713,1.309166667,8719.05,2.421958333,1:18:33.000,4.0665,6994.000,9161.000,34903.400,01/09/2021 21:54:40,28441.1,24.517
4714,1.309444444,8720.9,2.422472222,1:18:34.000,4.0665,6987.800,9163.000,34911.300,01/09/2021 21:54:41,28415.9,24.513
4715,1.309722222,8722.75,2.422986111,1:18:35.000,4.0665,6994.000,9164.900,34919.200,01/09/2021 21:54:42,28441.1,24.511
4716,1.31,8724.6,2.4235,1:18:36.000,4.0668,6987.800,9166.900,34927.100,01/09/2021 21:54:43,28418.0,24.51
4717,1.310277778,8726.45,2.424013889,1:18:37.000,4.0668,6994.000,9168.800,34935.000,01/09/2021 21:54:44,28443.2,24.507
4718,1.310555556,8728.3,2.424527778,1:18:38.000,4.0668,6994.000,9170.700,34942.900,01/09/2021 21:54:45,28443.2,24.507
4719,1.310833333,8730.15,2.425041667,1:18:39.000,4.0671,6994.000,9172.700,34950.800,01/09/2021 21:54:46,28445.3,24.506
4720,1.311111111,8732,2.425555556,1:18:40.000,4.0671,6994.000,9174.600,34958.700,01/09/2021 21:54:47,28445.3,24.505
4721,1.311388889,8733.85,2.426069444,1:18:41.000,4.0671,6994.000,9176.600,34966.600,01/09/2021 21:54:48,28445.3,24.505
4722,1.311666667,8735.7,2.426583333,1:18:42.000,4.0674,6994.000,9178.500,34974.500,01/09/2021 21:54:49,28447.4,24.505
4723,1.311944444,8737.55,2.427097222,1:18:43.000,4.0674,6994.000,9180.500,34982.400,01/09/2021 21:54:50,28447.4,24.504
4724,1.312222222,8739.4,2.427611111,1:18:44.000,4.0674,6994.000,9182.400,34990.300,01/09/2021 21:54:51,28447.4,24.501
4725,1.3125,8741.25,2.428125,1:18:45.000,4.0677,6994.000,9184.300,34998.200,01/09/2021 21:54:52,28449.5,24.499
4726,1.312777778,8743.1,2.428638889,1:18:46.000,4.0677,6994.000,9186.300,35006.100,01/09/2021 21:54:53,28449.5,24.498
4727,1.313055556,8744.95,2.429152778,1:18:47.000,4.0677,6994.000,9188.200,35014.000,01/09/2021 21:54:54,28449.5,24.498
4728,1.313333333,8746.8,2.429666667,1:18:48.000,4.0680,6994.000,9190.200,35021.900,01/09/2021 21:54:55,28451.6,24.498
4729,1.313611111,8748.65,2.430180556,1:18:49.000,4.0680,6987.800,9192.100,35029.800,01/09/2021 21:54:56,28426.4,24.497
4730,1.313888889,8750.5,2.430694444,1:18:50.000,4.0680,6994.000,9194.100,35037.700,01/09/2021 21:54:57,28451.6,24.496
4731,1.314166667,8752.35,2.431208333,1:18:51.000,4.0680,6994.000,9196.000,35045.600,01/09/2021 21:54:58,28451.6,24.495
4732,1.314444444,8754.2,2.431722222,1:18:52.000,4.0683,6994.000,9197.900,35053.500,01/09/2021 21:54:59,28453.7,24.492
4733,1.314722222,8756.05,2.432236111,1:18:53.000,4.0683,6994.000,9199.900,35061.400,01/09/2021 21:55:00,28453.7,24.491
4734,1.315,8757.9,2.43275,1:18:54.000,4.0687,6994.000,9201.800,35069.300,01/09/2021 21:55:01,28456.5,24.49
4735,1.315277778,8759.75,2.433263889,1:18:55.000,4.0687,6994.000,9203.800,35077.300,01/09/2021 21:55:02,28456.5,24.491
4736,1.315555556,8761.6,2.433777778,1:18:56.000,4.0687,6994.000,9205.700,35085.200,01/09/2021 21:55:03,28456.5,24.49
4737,1.315833333,8763.45,2.434291667,1:18:57.000,4.0690,6994.000,9207.700,35093.100,01/09/2021 21:55:04,28458.6,24.49
4738,1.316111111,8765.3,2.434805556,1:18:58.000,4.0690,6994.000,9209.600,35101.000,01/09/2021 21:55:05,28458.6,24.491
4739,1.316388889,8767.15,2.435319444,1:18:59.000,4.0690,6994.000,9211.500,35108.900,01/09/2021 21:55:06,28458.6,24.491
4740,1.316666667,8769,2.435833333,1:19:00.000,4.0693,6994.000,9213.500,35116.800,01/09/2021 21:55:07,28460.7,24.49
4741,1.316944444,8770.85,2.436347222,1:19:01.000,4.0693,6994.000,9215.400,35124.700,01/09/2021 21:55:08,28460.7,24.489
4742,1.317222222,8772.7,2.436861111,1:19:02.000,4.0693,6994.000,9217.400,35132.600,01/09/2021 21:55:09,28460.7,24.485
4743,1.3175,8774.55,2.437375,1:19:03.000,4.0696,6994.000,9219.300,35140.500,01/09/2021 21:55:10,28462.8,24.48
4744,1.317777778,8776.4,2.437888889,1:19:04.000,4.0696,6994.000,9221.300,35148.400,01/09/2021 21:55:11,28462.8,24.48
4745,1.318055556,8778.25,2.438402778,1:19:05.000,4.0696,6994.000,9223.200,35156.300,01/09/2021 21:55:12,28462.8,24.479
4746,1.318333333,8780.1,2.438916667,1:19:06.000,4.0696,6994.000,9225.100,35164.200,01/09/2021 21:55:13,28462.8,24.479
4747,1.318611111,8781.95,2.439430556,1:19:07.000,4.0699,6994.000,9227.100,35172.100,01/09/2021 21:55:14,28464.9,24.479
4748,1.318888889,8783.8,2.439944444,1:19:08.000,4.0699,6994.000,9229.000,35180.000,01/09/2021 21:55:15,28464.9,24.476
4749,1.319166667,8785.65,2.440458333,1:19:09.000,4.0699,6994.000,9231.000,35187.900,01/09/2021 21:55:16,28464.9,24.475
4750,1.319444444,8787.5,2.440972222,1:19:10.000,4.0702,6987.800,9232.900,35195.800,01/09/2021 21:55:17,28441.7,24.471
4751,1.319722222,8789.35,2.441486111,1:19:11.000,4.0702,6994.000,9234.900,35203.700,01/09/2021 21:55:18,28467.0,24.469
4752,1.32,8791.2,2.442,1:19:12.000,4.0702,6994.000,9236.800,35211.600,01/09/2021 21:55:19,28467.0,24.468
4753,1.320277778,8793.05,2.442513889,1:19:13.000,4.0705,6987.800,9238.700,35219.500,01/09/2021 21:55:20,28443.8,24.466
4754,1.320555556,8794.9,2.443027778,1:19:14.000,4.0705,6994.000,9240.700,35227.500,01/09/2021 21:55:21,28469.1,24.464
4755,1.320833333,8796.75,2.443541667,1:19:15.000,4.0705,6994.000,9242.600,35235.400,01/09/2021 21:55:22,28469.1,24.464
4756,1.321111111,8798.6,2.444055556,1:19:16.000,4.0708,6994.000,9244.600,35243.300,01/09/2021 21:55:23,28471.2,24.465
4757,1.321388889,8800.45,2.444569444,1:19:17.000,4.0708,6994.000,9246.500,35251.200,01/09/2021 21:55:24,28471.2,24.465
4758,1.321666667,8802.3,2.445083333,1:19:18.000,4.0711,6994.000,9248.400,35259.100,01/09/2021 21:55:25,28473.3,24.465
4759,1.321944444,8804.15,2.445597222,1:19:19.000,4.0711,6994.000,9250.400,35267.000,01/09/2021 21:55:26,28473.3,24.465
4760,1.322222222,8806,2.446111111,1:19:20.000,4.0711,6987.800,9252.300,35274.900,01/09/2021 21:55:27,28448.0,24.466
4761,1.3225,8807.85,2.446625,1:19:21.000,4.0714,6994.000,9254.300,35282.800,01/09/2021 21:55:28,28475.4,24.467
4762,1.322777778,8809.7,2.447138889,1:19:22.000,4.0714,6994.000,9256.200,35290.700,01/09/2021 21:55:29,28475.4,24.47
4763,1.323055556,8811.55,2.447652778,1:19:23.000,4.0714,6994.000,9258.200,35298.600,01/09/2021 21:55:30,28475.4,24.472
4764,1.323333333,8813.4,2.448166667,1:19:24.000,4.0714,6994.000,9260.100,35306.500,01/09/2021 21:55:31,28475.4,24.473
4765,1.323611111,8815.25,2.448680556,1:19:25.000,4.0718,6994.000,9262.000,35314.500,01/09/2021 21:55:32,28478.2,24.474
4766,1.323888889,8817.1,2.449194444,1:19:26.000,4.0718,6987.800,9264.000,35322.400,01/09/2021 21:55:33,28452.9,24.475
4767,1.324166667,8818.95,2.449708333,1:19:27.000,4.0718,6994.000,9265.900,35330.300,01/09/2021 21:55:34,28478.2,24.473
