,Unnamed: 0,col 0,Unnamed: 2,col a,col b,col c,col d,col e,col f,RTC,col g,col h,new_Time,col 1,Time,col 2,col 3,col 4,col 5,col 6
8570,8570,2.380555556,15854.5,4.404027778000001,2:22:50.000,4.2001,737.8,13859.4,54472.8,01/09/2021 22:58:57,3098.8,,2021-09-01 22:58:57,,,,,,,
8571,8571,2.380833333,15856.35,4.404541667,2:22:51.000,4.2004,737.8,13859.6,54473.6,01/09/2021 22:58:58,3099.1,,2021-09-01 22:58:58,41059.0,09-Jan-21 22:58:58:032,00:21:10:18:615,45.629,0.0,24.535999999999998,0.0
8572,8572,2.381111111,15858.2,4.405055556000001,2:22:52.000,4.2004,737.8,13859.8,54474.5,01/09/2021 22:58:59,3099.1,,2021-09-01 22:58:59,41060.0,09-Jan-21 22:58:59:888,00:21:10:20:471,45.643,0.0,24.535999999999998,0.0
8573,8573,2.381388889,15860.05,4.405569444,2:22:53.000,4.2001,737.8,13860.0,54475.3,01/09/2021 22:59:00,3098.8,,2021-09-01 22:59:00,,,,,,,
8574,8574,2.3816666669999997,15861.9,4.406083333,2:22:54.000,4.2004,737.8,13860.2,54476.2,01/09/2021 22:59:01,3099.1,,2021-09-01 22:59:01,41061.0,09-Jan-21 22:59:01:744,00:21:10:22:327,45.651,0.0,24.535999999999998,0.0
8575,8575,2.381944444,15863.75,4.406597222,2:22:55.000,4.2004,737.8,13860.4,54477.1,01/09/2021 22:59:02,3099.1,,2021-09-01 22:59:02,,,,,,,
8576,8576,2.382222222,15865.6,4.407111111,2:22:56.000,4.2004,737.8,13860.6,54477.9,01/09/2021 22:59:03,3099.1,,2021-09-01 22:59:03,41062.0,09-Jan-21 22:59:03:600,00:21:10:24:183,45.644,0.0,24.535999999999998,0.0
8577,8577,2.3825,15867.45,4.407625,2:22:57.000,4.2004,737.8,13860.8,54478.8,01/09/2021 22:59:04,3099.1,,2021-09-01 22:59:04,,,,,,,
8578,8578,2.382777778,15869.3,4.408138889,2:22:58.000,4.2004,731.6,13861.0,54479.6,01/09/2021 22:59:05,3073.0,,2021-09-01 22:59:05,41063.0,09-Jan-21 22:59:05:456,00:21:10:26:039,45.633,0.0,24.535999999999998,0.0
8579,8579,2.383055556,15871.15,4.408652778,2:22:59.000,4.2004,737.8,13861.2,54480.5,01/09/2021 22:59:06,3099.1,,2021-09-01 22:59:06,,,,,,,
8580,8580,2.383333333,15873.0,4.409166667,2:23:00.000,4.2004,731.6,13861.4,54481.4,01/09/2021 22:59:07,3073.0,,2021-09-01 22:59:07,41064.0,09-Jan-21 22:59:07:311,00:21:10:27:894,45.62,0.0,24.534000000000002,0.0
8581,8581,2.383611111,15874.85,4.4096805560000005,2:23:01.000,4.2004,731.6,13861.6,54482.2,01/09/2021 22:59:08,3073.0,,2021-09-01 22:59:08,,,,,,,
8582,8582,2.383888889,15876.7,4.410194444,2:23:02.000,4.2004,731.6,13861.8,54483.1,01/09/2021 22:59:09,3073.0,,2021-09-01 22:59:09,41065.0,09-Jan-21 22:59:09:167,00:21:10:29:750,45.608000000000004,0.0,24.53,0.0
8583,8583,2.3841666669999997,15878.55,4.4107083330000005,2:23:03.000,4.2004,731.6,13862.0,54483.9,01/09/2021 22:59:10,3073.0,,2021-09-01 22:59:10,,,,,,,
8584,8584,2.384444444,15880.4,4.411222222,2:23:04.000,4.2004,731.6,13862.2,54484.8,01/09/2021 22:59:11,3073.0,,2021-09-01 22:59:11,41066.0,09-Jan-21 22:59:11:023,00:21:10:31:606,45.596000000000004,0.0,24.526999999999997,0.0
8585,8585,2.3847222219999997,15882.25,4.411736111000001,2:23:05.000,4.2004,731.6,13862.4,54485.6,01/09/2021 22:59:12,3073.0,,2021-09-01 22:59:12,41067.0,09-Jan-21 22:59:12:880,00:21:10:33:463,45.583999999999996,0.0,24.528000000000002,0.0
8586,8586,2.385,15884.1,4.41225,2:23:06.000,4.2004,731.6,13862.6,54486.5,01/09/2021 22:59:13,3073.0,,2021-09-01 22:59:13,,,,,,,
8587,8587,2.3852777780000003,15885.95,4.412763889,2:23:07.000,4.2004,725.4,13862.8,54487.3,01/09/2021 22:59:14,3047.0,,2021-09-01 22:59:14,41068.0,09-Jan-21 22:59:14:735,00:21:10:35:318,45.575,0.0,24.529,0.0
8588,8588,2.385555556,15887.8,4.413277778,2:23:08.000,4.2004,725.4,13863.0,54488.2,01/09/2021 22:59:15,3047.0,,2021-09-01 22:59:15,,,,,,,
8589,8589,2.3858333330000003,15889.65,4.413791667,2:23:09.000,4.2001,725.4,13863.2,54489.0,01/09/2021 22:59:16,3046.8,,2021-09-01 22:59:16,41069.0,09-Jan-21 22:59:16:593,00:21:10:37:176,45.566,0.0,24.531,0.0
8590,8590,2.386111111,15891.5,4.414305556,2:23:10.000,4.2004,731.6,13863.4,54489.9,01/09/2021 22:59:17,3073.0,,2021-09-01 22:59:17,,,,,,,
8591,8591,2.386388889,15893.35,4.414819444,2:23:11.000,4.2004,725.4,13863.6,54490.7,01/09/2021 22:59:18,3047.0,,2021-09-01 22:59:18,41070.0,09-Jan-21 22:59:18:448,00:21:10:39:031,45.558,0.0,24.531999999999996,0.0
8592,8592,2.386666667,15895.2,4.415333333,2:23:12.000,4.2004,725.4,13863.8,54491.6,01/09/2021 22:59:19,3047.0,,2021-09-01 22:59:19,,,,,,,
8593,8593,2.386944444,15897.05,4.415847222,2:23:13.000,4.2004,725.4,13864.0,54492.4,01/09/2021 22:59:20,3047.0,,2021-09-01 22:59:20,41071.0,09-Jan-21 22:59:20:306,00:21:10:40:889,45.551,0.0,24.531999999999996,0.0
8594,8594,2.3872222219999997,15898.9,4.4163611110000005,2:23:14.000,4.2001,725.4,13864.2,54493.3,01/09/2021 22:59:21,3046.8,,2021-09-01 22:59:21,,,,,,,
8595,8595,2.3875,15900.75,4.416875,2:23:15.000,4.2004,725.4,13864.4,54494.1,01/09/2021 22:59:22,3047.0,,2021-09-01 22:59:22,41072.0,09-Jan-21 22:59:22:161,00:21:10:42:744,45.545,0.0,24.531999999999996,0.0
8596,8596,2.3877777780000002,15902.6,4.417388889,2:23:16.000,4.2001,719.2,13864.6,54495.0,01/09/2021 22:59:23,3020.7,,2021-09-01 22:59:23,,,,,,,
8597,8597,2.388055556,15904.45,4.417902778,2:23:17.000,4.2001,719.2,13864.8,54495.8,01/09/2021 22:59:24,3020.7,,2021-09-01 22:59:24,41073.0,09-Jan-21 22:59:24:017,00:21:10:44:600,45.538999999999994,0.0,24.531,0.0
8598,8598,2.3883333330000003,15906.3,4.418416667,2:23:18.000,4.2001,719.2,13865.0,54496.6,01/09/2021 22:59:25,3020.7,,2021-09-01 22:59:25,41074.0,09-Jan-21 22:59:25:872,00:21:10:46:455,45.534,0.0,24.529,0.0
8599,8599,2.388611111,15908.15,4.418930556,2:23:19.000,4.2001,719.2,13865.2,54497.5,01/09/2021 22:59:26,3020.7,,2021-09-01 22:59:26,,,,,,,
8600,8600,2.388888889,15910.0,4.419444444,2:23:20.000,4.2001,719.2,13865.4,54498.3,01/09/2021 22:59:27,3020.7,,2021-09-01 22:59:27,41075.0,09-Jan-21 22:59:27:729,00:21:10:48:312,45.528,0.0,24.526999999999997,0.0
8601,8601,2.389166667,15911.85,4.419958333,2:23:21.000,4.2004,719.2,13865.6,54499.2,01/09/2021 22:59:28,3020.9,,2021-09-01 22:59:28,,,,,,,
8602,8602,2.389444444,15913.7,4.420472222,2:23:22.000,4.2001,719.2,13865.9,54500.0,01/09/2021 22:59:29,3020.7,,2021-09-01 22:59:29,41076.0,09-Jan-21 22:59:29:585,00:21:10:50:168,45.523,0.0,24.526999999999997,0.0
8603,8603,2.389722222,15915.55,4.420986111,2:23:23.000,4.2004,719.2,13866.0,54500.8,01/09/2021 22:59:30,3020.9,,2021-09-01 22:59:30,,,,,,,
8604,8604,2.39,15917.4,4.4215,2:23:24.000,4.2004,719.2,13866.3,54501.7,01/09/2021 22:59:31,3020.9,,2021-09-01 22:59:31,41077.0,09-Jan-21 22:59:31:442,00:21:10:52:025,45.519,0.0,24.526999999999997,0.0
8605,8605,2.390277778,15919.25,4.422013889,2:23:25.000,4.2004,719.2,13866.5,54502.5,01/09/2021 22:59:32,3020.9,,2021-09-01 22:59:32,,,,,,,
8606,8606,2.390555556,15921.1,4.422527778,2:23:26.000,4.2004,725.4,13866.7,54503.4,01/09/2021 22:59:33,3047.0,,2021-09-01 22:59:33,41078.0,09-Jan-21 22:59:33:298,00:21:10:53:881,45.513999999999996,0.0,24.526,0.0
8607,8607,2.3908333330000002,15922.95,4.423041667,2:23:27.000,4.2004,719.2,13866.9,54504.2,01/09/2021 22:59:34,3020.9,,2021-09-01 22:59:34,,,,,,,
8608,8608,2.391111111,15924.8,4.423555556,2:23:28.000,4.2004,719.2,13867.1,54505.0,01/09/2021 22:59:35,3020.9,,2021-09-01 22:59:35,41079.0,09-Jan-21 22:59:35:157,00:21:10:55:740,45.51,0.0,24.524,0.0
8609,8609,2.391388889,15926.65,4.424069444,2:23:29.000,4.2004,719.2,13867.3,54505.9,01/09/2021 22:59:36,3020.9,,2021-09-01 22:59:36,,,,,,,
8610,8610,2.391666667,15928.5,4.424583333,2:23:30.000,4.2004,713.0,13867.5,54506.7,01/09/2021 22:59:37,2994.9,,2021-09-01 22:59:37,41080.0,09-Jan-21 22:59:37:014,00:21:10:57:597,45.505,0.0,24.523000000000003,0.0
8611,8611,2.391944444,15930.35,4.425097222,2:23:31.000,4.2001,713.0,13867.6,54507.6,01/09/2021 22:59:38,2994.7,,2021-09-01 22:59:38,41081.0,09-Jan-21 22:59:38:870,00:21:10:59:453,45.501999999999995,0.0,24.524,0.0
8612,8612,2.392222222,15932.2,4.425611111,2:23:32.000,4.2001,713.0,13867.8,54508.4,01/09/2021 22:59:39,2994.7,,2021-09-01 22:59:39,,,,,,,
8613,8613,2.3925,15934.05,4.426125,2:23:33.000,4.2004,713.0,13868.0,54509.2,01/09/2021 22:59:40,2994.9,,2021-09-01 22:59:40,41082.0,09-Jan-21 22:59:40:726,00:21:11:01:309,45.498000000000005,0.0,24.523000000000003,0.0
8614,8614,2.392777778,15935.9,4.4266388889999995,2:23:34.000,4.2004,713.0,13868.2,54510.1,01/09/2021 22:59:41,2994.9,,2021-09-01 22:59:41,,,,,,,
8615,8615,2.3930555559999998,15937.75,4.427152778,2:23:35.000,4.2001,713.0,13868.4,54510.9,01/09/2021 22:59:42,2994.7,,2021-09-01 22:59:42,41083.0,09-Jan-21 22:59:42:583,00:21:11:03:166,45.495,0.0,24.523000000000003,0.0
8616,8616,2.393333333,15939.6,4.427666667,2:23:36.000,4.2001,713.0,13868.6,54511.7,01/09/2021 22:59:43,2994.7,,2021-09-01 22:59:43,,,,,,,
8617,8617,2.393611111,15941.45,4.428180556,2:23:37.000,4.2004,713.0,13868.8,54512.6,01/09/2021 22:59:44,2994.9,,2021-09-01 22:59:44,41084.0,09-Jan-21 22:59:44:439,00:21:11:05:022,45.49100000000001,0.0,24.522,0.0
8618,8618,2.393888889,15943.3,4.428694444,2:23:38.000,4.2004,713.0,13869.0,54513.4,01/09/2021 22:59:45,2994.9,,2021-09-01 22:59:45,,,,,,,
8619,8619,2.394166667,15945.15,4.429208333,2:23:39.000,4.2004,713.0,13869.2,54514.2,01/09/2021 22:59:46,2994.9,,2021-09-01 22:59:46,41085.0,09-Jan-21 22:59:46:296,00:21:11:06:879,45.486999999999995,0.0,24.519000000000002,0.0
8620,8620,2.394444444,15947.0,4.429722222,2:23:40.000,4.2001,700.6,13869.4,54515.0,01/09/2021 22:59:47,2942.6,,2021-09-01 22:59:47,,,,,,,
8621,8621,2.394722222,15948.85,4.430236111,2:23:41.000,4.2004,700.6,13869.6,54515.9,01/09/2021 22:59:48,2942.8,,2021-09-01 22:59:48,41086.0,09-Jan-21 22:59:48:152,00:21:11:08:735,45.483000000000004,0.0,24.52,0.0
8622,8622,2.395,15950.7,4.43075,2:23:42.000,4.2004,700.6,13869.8,54516.7,01/09/2021 22:59:49,2942.8,,2021-09-01 22:59:49,,,,,,,
8623,8623,2.395277778,15952.55,4.431263888999999,2:23:43.000,4.2004,700.6,13870.0,54517.5,01/09/2021 22:59:50,2942.8,,2021-09-01 22:59:50,41087.0,09-Jan-21 22:59:50:008,00:21:11:10:591,45.478,0.0,24.522,0.0
8624,8624,2.395555556,15954.4,4.431777778,2:23:44.000,4.2004,713.0,13870.2,54518.3,01/09/2021 22:59:51,2994.9,,2021-09-01 22:59:51,41088.0,09-Jan-21 22:59:51:863,00:21:11:12:446,45.475,0.0,24.524,0.0
8625,8625,2.395833333,15956.25,4.432291667,2:23:45.000,4.2004,700.6,13870.4,54519.2,01/09/2021 22:59:52,2942.8,,2021-09-01 22:59:52,,,,,,,
8626,8626,2.3961111109999997,15958.1,4.432805556,2:23:46.000,4.2004,700.6,13870.6,54520.0,01/09/2021 22:59:53,2942.8,,2021-09-01 22:59:53,41089.0,09-Jan-21 22:59:53:719,00:21:11:14:302,45.472,0.0,24.526,0.0
8627,8627,2.3963888890000002,15959.95,4.433319443999999,2:23:47.000,4.2004,700.6,13870.8,54520.8,01/09/2021 22:59:54,2942.8,,2021-09-01 22:59:54,,,,,,,
8628,8628,2.396666667,15961.8,4.433833333,2:23:48.000,4.2004,700.6,13871.0,54521.6,01/09/2021 22:59:55,2942.8,,2021-09-01 22:59:55,41090.0,09-Jan-21 22:59:55:575,00:21:11:16:158,45.467,0.0,24.526,0.0
8629,8629,2.396944444,15963.65,4.4343472219999995,2:23:49.000,4.2004,700.6,13871.2,54522.4,01/09/2021 22:59:56,2942.8,,2021-09-01 22:59:56,,,,,,,
8630,8630,2.397222222,15965.5,4.434861111,2:23:50.000,4.2001,700.6,13871.4,54523.3,01/09/2021 22:59:57,2942.6,,2021-09-01 22:59:57,41091.0,09-Jan-21 22:59:57:430,00:21:11:18:013,45.464,0.0,24.526999999999997,0.0
8631,8631,2.3975,15967.35,4.435375,2:23:51.000,4.2001,700.6,13871.6,54524.1,01/09/2021 22:59:58,2942.6,,2021-09-01 22:59:58,,,,,,,
8632,8632,2.397777778,15969.2,4.435888889,2:23:52.000,4.2004,700.6,13871.8,54524.9,01/09/2021 22:59:59,2942.8,,2021-09-01 22:59:59,41092.0,09-Jan-21 22:59:59:286,00:21:11:19:869,45.461000000000006,0.0,24.528000000000002,0.0
8633,8633,2.398055556,15971.05,4.436402778,2:23:53.000,4.2001,694.4,13872.0,54525.7,01/09/2021 23:00:00,2916.5,,2021-09-01 23:00:00,,,,,,,
8634,8634,2.398333333,15972.9,4.436916667,2:23:54.000,4.2001,694.4,13872.2,54526.5,01/09/2021 23:00:01,2916.5,,2021-09-01 23:00:01,41093.0,09-Jan-21 23:00:01:144,00:21:11:21:727,45.458,0.0,24.526999999999997,0.0
8635,8635,2.398611111,15974.75,4.437430556,2:23:55.000,4.2004,694.4,13872.4,54527.3,01/09/2021 23:00:02,2916.8,,2021-09-01 23:00:02,,,,,,,
8636,8636,2.398888889,15976.6,4.437944443999999,2:23:56.000,4.2004,694.4,13872.6,54528.1,01/09/2021 23:00:03,2916.8,,2021-09-01 23:00:03,41094.0,09-Jan-21 23:00:03:001,00:21:11:23:584,45.456,0.0,24.526999999999997,0.0
8637,8637,2.399166667,15978.45,4.438458333,2:23:57.000,4.2004,694.4,13872.7,54529.0,01/09/2021 23:00:04,2916.8,,2021-09-01 23:00:04,41095.0,09-Jan-21 23:00:04:857,00:21:11:25:440,45.452,0.0,24.53,0.0
8638,8638,2.3994444440000002,15980.3,4.438972222,2:23:58.000,4.2001,694.4,13872.9,54529.8,01/09/2021 23:00:05,2916.5,,2021-09-01 23:00:05,,,,,,,
8639,8639,2.399722222,15982.15,4.439486111,2:23:59.000,4.2004,694.4,13873.1,54530.6,01/09/2021 23:00:06,2916.8,,2021-09-01 23:00:06,41096.0,09-Jan-21 23:00:06:713,00:21:11:27:296,45.448,0.0,24.529,0.0
8640,8640,2.4,15984.0,4.44,2:24:00.000,4.2004,694.4,13873.3,54531.4,01/09/2021 23:00:07,2916.8,,2021-09-01 23:00:07,,,,,,,
8641,8641,2.400277778,15985.85,4.440513889,2:24:01.000,4.2004,694.4,13873.5,54532.2,01/09/2021 23:00:08,2916.8,,2021-09-01 23:00:08,41097.0,09-Jan-21 23:00:08:570,00:21:11:29:153,45.445,0.0,24.53,0.0
8642,8642,2.400555556,15987.7,4.4410277780000005,2:24:02.000,4.2001,694.4,13873.7,54533.0,01/09/2021 23:00:09,2916.5,,2021-09-01 23:00:09,,,,,,,
8643,8643,2.400833333,15989.55,4.441541667,2:24:03.000,4.2001,688.2,13873.9,54533.8,01/09/2021 23:00:10,2890.5,,2021-09-01 23:00:10,41098.0,09-Jan-21 23:00:10:427,00:21:11:31:010,45.442,0.0,24.531,0.0
8644,8644,2.401111111,15991.4,4.442055556000001,2:24:04.000,4.2001,688.2,13874.1,54534.6,01/09/2021 23:00:11,2890.5,,2021-09-01 23:00:11,,,,,,,
8645,8645,2.401388889,15993.25,4.442569444,2:24:05.000,4.2004,688.2,13874.3,54535.4,01/09/2021 23:00:12,2890.7,,2021-09-01 23:00:12,41099.0,09-Jan-21 23:00:12:282,00:21:11:32:865,45.438,0.0,24.531999999999996,0.0
8646,8646,2.4016666669999998,15995.1,4.443083333,2:24:06.000,4.2001,688.2,13874.5,54536.2,01/09/2021 23:00:13,2890.5,,2021-09-01 23:00:13,,,,,,,
8647,8647,2.401944444,15996.95,4.443597222,2:24:07.000,4.2001,688.2,13874.7,54537.0,01/09/2021 23:00:14,2890.5,,2021-09-01 23:00:14,41100.0,09-Jan-21 23:00:14:139,00:21:11:34:722,45.435,0.0,24.533,0.0
8648,8648,2.402222222,15998.8,4.444111111000001,2:24:08.000,4.2001,688.2,13874.9,54537.8,01/09/2021 23:00:15,2890.5,,2021-09-01 23:00:15,41101.0,09-Jan-21 23:00:15:995,00:21:11:36:578,45.433,0.0,24.531999999999996,0.0
8649,8649,2.4025,16000.65,4.444625,2:24:09.000,4.2001,688.2,13875.0,54538.6,01/09/2021 23:00:16,2890.5,,2021-09-01 23:00:16,,,,,,,
8650,8650,2.402777778,16002.5,4.445138889,2:24:10.000,4.2001,688.2,13875.2,54539.4,01/09/2021 23:00:17,2890.5,,2021-09-01 23:00:17,41102.0,09-Jan-21 23:00:17:851,00:21:11:38:434,45.43,0.0,24.53,0.0
8651,8651,2.403055556,16004.35,4.445652778,2:24:11.000,4.2004,688.2,13875.4,54540.2,01/09/2021 23:00:18,2890.7,,2021-09-01 23:00:18,,,,,,,
8652,8652,2.403333333,16006.2,4.446166667,2:24:12.000,4.2004,688.2,13875.6,54541.0,01/09/2021 23:00:19,2890.7,,2021-09-01 23:00:19,41103.0,09-Jan-21 23:00:19:705,00:21:11:40:288,45.427,0.0,24.529,0.0
8653,8653,2.403611111,16008.05,4.4466805560000005,2:24:13.000,4.2004,688.2,13875.8,54541.8,01/09/2021 23:00:20,2890.7,,2021-09-01 23:00:20,,,,,,,
8654,8654,2.403888889,16009.9,4.447194444,2:24:14.000,4.2001,688.2,13876.0,54542.6,01/09/2021 23:00:21,2890.5,,2021-09-01 23:00:21,41104.0,09-Jan-21 23:00:21:561,00:21:11:42:144,45.424,0.0,24.53,0.0
8655,8655,2.4041666669999997,16011.75,4.4477083330000005,2:24:15.000,4.2004,688.2,13876.2,54543.4,01/09/2021 23:00:22,2890.7,,2021-09-01 23:00:22,,,,,,,
8656,8656,2.404444444,16013.6,4.448222222,2:24:16.000,4.2004,682.0,13876.4,54544.2,01/09/2021 23:00:23,2864.7,,2021-09-01 23:00:23,41105.0,09-Jan-21 23:00:23:417,00:21:11:44:000,45.42100000000001,0.0,24.53,0.0
8657,8657,2.4047222219999997,16015.45,4.4487361110000005,2:24:17.000,4.2004,688.2,13876.6,54545.0,01/09/2021 23:00:24,2890.7,,2021-09-01 23:00:24,,,,,,,
8658,8658,2.405,16017.3,4.44925,2:24:18.000,4.2004,688.2,13876.8,54545.8,01/09/2021 23:00:25,2890.7,,2021-09-01 23:00:25,41106.0,09-Jan-21 23:00:25:274,00:21:11:45:857,45.419,0.0,24.53,0.0
8659,8659,2.4052777780000003,16019.15,4.449763889,2:24:19.000,4.2001,682.0,13877.0,54546.6,01/09/2021 23:00:26,2864.5,,2021-09-01 23:00:26,,,,,,,
8660,8660,2.405555556,16021.0,4.450277778,2:24:20.000,4.2004,682.0,13877.1,54547.4,01/09/2021 23:00:27,2864.7,,2021-09-01 23:00:27,41107.0,09-Jan-21 23:00:27:130,00:21:11:47:713,45.416000000000004,0.0,24.531,0.0
8661,8661,2.405833333,16022.85,4.450791667,2:24:21.000,4.2004,682.0,13877.3,54548.2,01/09/2021 23:00:28,2864.7,,2021-09-01 23:00:28,41108.0,09-Jan-21 23:00:28:987,00:21:11:49:570,45.413000000000004,0.0,24.533,0.0
8662,8662,2.406111111,16024.7,4.451305556,2:24:22.000,4.2004,682.0,13877.5,54549.0,01/09/2021 23:00:29,2864.7,,2021-09-01 23:00:29,,,,,,,
8663,8663,2.406388889,16026.55,4.451819444,2:24:23.000,4.2001,682.0,13877.7,54549.8,01/09/2021 23:00:30,2864.5,,2021-09-01 23:00:30,41109.0,09-Jan-21 23:00:30:843,00:21:11:51:426,45.411,0.0,24.534000000000002,0.0
8664,8664,2.406666667,16028.4,4.452333333,2:24:24.000,4.2004,682.0,13877.9,54550.6,01/09/2021 23:00:31,2864.7,,2021-09-01 23:00:31,,,,,,,
8665,8665,2.406944444,16030.25,4.452847222,2:24:25.000,4.2004,682.0,13878.1,54551.4,01/09/2021 23:00:32,2864.7,,2021-09-01 23:00:32,41110.0,09-Jan-21 23:00:32:700,00:21:11:53:283,45.406000000000006,0.0,24.535,0.0
8666,8666,2.4072222219999997,16032.1,4.453361111,2:24:26.000,4.2001,675.8,13878.3,54552.2,01/09/2021 23:00:33,2838.4,,2021-09-01 23:00:33,,,,,,,
8667,8667,2.4075,16033.95,4.453875,2:24:27.000,4.2004,675.8,13878.5,54553.0,01/09/2021 23:00:34,2838.6,,2021-09-01 23:00:34,41111.0,09-Jan-21 23:00:34:557,00:21:11:55:140,45.403999999999996,0.0,24.535,0.0
8668,8668,2.4077777780000003,16035.8,4.454388889,2:24:28.000,4.2001,675.8,13878.7,54553.8,01/09/2021 23:00:35,2838.4,,2021-09-01 23:00:35,,,,,,,
8669,8669,2.408055556,16037.65,4.454902778,2:24:29.000,4.2001,675.8,13878.8,54554.6,01/09/2021 23:00:36,2838.4,,2021-09-01 23:00:36,41112.0,09-Jan-21 23:00:36:411,00:21:11:56:994,45.402,0.0,24.534000000000002,0.0
8670,8670,2.4083333330000003,16039.5,4.455416667,2:24:30.000,4.2004,675.8,13879.0,54555.4,01/09/2021 23:00:37,2838.6,,2021-09-01 23:00:37,,,,,,,
8671,8671,2.408611111,16041.35,4.455930556,2:24:31.000,4.2004,675.8,13879.2,54556.1,01/09/2021 23:00:38,2838.6,,2021-09-01 23:00:38,41113.0,09-Jan-21 23:00:38:267,00:21:11:58:850,45.4,0.0,24.534000000000002,0.0
8672,8672,2.408888889,16043.2,4.456444444,2:24:32.000,4.2004,675.8,13879.4,54556.9,01/09/2021 23:00:39,2838.6,,2021-09-01 23:00:39,,,,,,,
8673,8673,2.409166667,16045.05,4.456958333,2:24:33.000,4.2001,669.6,13879.6,54557.7,01/09/2021 23:00:40,2812.4,,2021-09-01 23:00:40,41114.0,09-Jan-21 23:00:40:124,00:21:12:00:707,45.398,0.0,24.534000000000002,0.0
8674,8674,2.409444444,16046.9,4.457472222,2:24:34.000,4.2001,675.8,13879.8,54558.5,01/09/2021 23:00:41,2838.4,,2021-09-01 23:00:41,41115.0,09-Jan-21 23:00:41:982,00:21:12:02:565,45.395,0.0,24.533,0.0
8675,8675,2.409722222,16048.75,4.457986111,2:24:35.000,4.2001,669.6,13880.0,54559.3,01/09/2021 23:00:42,2812.4,,2021-09-01 23:00:42,,,,,,,
8676,8676,2.41,16050.6,4.4585,2:24:36.000,4.2004,669.6,13880.1,54560.1,01/09/2021 23:00:43,2812.6,,2021-09-01 23:00:43,41116.0,09-Jan-21 23:00:43:836,00:21:12:04:419,45.391000000000005,0.0,24.533,0.0
8677,8677,2.410277778,16052.45,4.4590138889999995,2:24:37.000,4.2004,669.6,13880.3,54560.8,01/09/2021 23:00:44,2812.6,,2021-09-01 23:00:44,,,,,,,
8678,8678,2.410555556,16054.3,4.459527778,2:24:38.000,4.2001,669.6,13880.5,54561.6,01/09/2021 23:00:45,2812.4,,2021-09-01 23:00:45,41117.0,09-Jan-21 23:00:45:694,00:21:12:06:277,45.388000000000005,0.0,24.534000000000002,0.0
8679,8679,2.4108333330000002,16056.15,4.460041667,2:24:39.000,4.2001,669.6,13880.7,54562.4,01/09/2021 23:00:46,2812.4,,2021-09-01 23:00:46,,,,,,,
8680,8680,2.411111111,16058.0,4.460555556,2:24:40.000,4.2001,669.6,13880.9,54563.2,01/09/2021 23:00:47,2812.4,,2021-09-01 23:00:47,41118.0,09-Jan-21 23:00:47:550,00:21:12:08:133,45.386,0.0,24.534000000000002,0.0
8681,8681,2.411388889,16059.85,4.461069444,2:24:41.000,4.2001,669.6,13881.1,54564.0,01/09/2021 23:00:48,2812.4,,2021-09-01 23:00:48,,,,,,,
8682,8682,2.411666667,16061.7,4.461583333,2:24:42.000,4.2004,669.6,13881.3,54564.8,01/09/2021 23:00:49,2812.6,,2021-09-01 23:00:49,41119.0,09-Jan-21 23:00:49:406,00:21:12:09:989,45.38399999999999,0.0,24.531999999999996,0.0
8683,8683,2.411944444,16063.55,4.462097222,2:24:43.000,4.2004,669.6,13881.5,54565.5,01/09/2021 23:00:50,2812.6,,2021-09-01 23:00:50,,,,,,,
8684,8684,2.412222222,16065.4,4.462611111,2:24:44.000,4.2004,669.6,13881.6,54566.3,01/09/2021 23:00:51,2812.6,,2021-09-01 23:00:51,41120.0,09-Jan-21 23:00:51:263,00:21:12:11:846,45.383,0.0,24.53,0.0
8685,8685,2.4125,16067.25,4.463125,2:24:45.000,4.2001,663.4,13881.8,54567.1,01/09/2021 23:00:52,2786.3,,2021-09-01 23:00:52,,,,,,,
8686,8686,2.412777778,16069.1,4.463638888999999,2:24:46.000,4.2001,663.4,13882.0,54567.9,01/09/2021 23:00:53,2786.3,,2021-09-01 23:00:53,41121.0,09-Jan-21 23:00:53:120,00:21:12:13:703,45.379,0.0,24.53,0.0
8687,8687,2.4130555559999998,16070.95,4.464152778,2:24:47.000,4.2001,663.4,13882.2,54568.6,01/09/2021 23:00:54,2786.3,,2021-09-01 23:00:54,41122.0,09-Jan-21 23:00:54:977,00:21:12:15:560,45.376999999999995,0.0,24.53,0.0
8688,8688,2.413333333,16072.8,4.4646666669999995,2:24:48.000,4.2001,663.4,13882.4,54569.4,01/09/2021 23:00:55,2786.3,,2021-09-01 23:00:55,,,,,,,
8689,8689,2.413611111,16074.65,4.465180556,2:24:49.000,4.2004,669.6,13882.6,54570.2,01/09/2021 23:00:56,2812.6,,2021-09-01 23:00:56,41123.0,09-Jan-21 23:00:56:834,00:21:12:17:417,45.375,0.0,24.531,0.0
8690,8690,2.413888889,16076.5,4.4656944439999995,2:24:50.000,4.2001,663.4,13882.7,54571.0,01/09/2021 23:00:57,2786.3,,2021-09-01 23:00:57,,,,,,,
8691,8691,2.414166667,16078.35,4.466208333,2:24:51.000,4.2004,663.4,13882.9,54571.7,01/09/2021 23:00:58,2786.5,,2021-09-01 23:00:58,41124.0,09-Jan-21 23:00:58:689,00:21:12:19:272,45.372,0.0,24.53,0.0
8692,8692,2.414444444,16080.2,4.466722222,2:24:52.000,4.2001,663.4,13883.1,54572.5,01/09/2021 23:00:59,2786.3,,2021-09-01 23:00:59,,,,,,,
